大便,脉搏,阑尾,打喷嚏
表面,伴随,肝硬化,输血
保持,压迫,修复,病因
辛辣,鼓膜,指甲,没劲
食物,初产妇,颈椎,冠心病
腹痛,办理,面容,尿道
怀孕,耽误,程度,颤抖
胸部,恢复,痛经,扁平苔藓
大便,骨骼肌,消化,恶化
打嗝,事故,处方,手续
食欲不振,下颌骨,胸导管,腱鞘
大便,频繁,疏忽,敏感
反酸,疾病,残留,虫/蛀牙
疼痛,咀嚼,骨膜,白化病
粉末,体格,腹腔,分型
根治,膝盖,骨折,血压
平常,综合征,表现,手续
症状,便秘,酶,部位
胃镜,心室,远视,生育
检查,寄生虫,便秘,辅助
饮食,示范,素食,达到
规律,辅助,妊娠,尿糖
复发,避孕,触诊,合理
嗳气,合理,平常,处女膜
胰腺,电除颤,胃排空,老视
胰腺炎,巨大,过敏,巩膜
腹部,霍乱,烫,耳鸣
确诊,脊髓灰质炎,尾骨,痒
症状,罕见,死亡,反而
食管,尿酸,睡眠,浓
锁骨,髂骨,静脉配液中心,锁骨
反酸,处方,反射,白沫
升,抗原,黏膜,明显
口臭,急促,随时,扁平苔藓
胃镜,太极拳,宿主,月经史
大便,咯血,症状,晕厥
化验,充满,气色,烧伤
试验,补体,坐高,诊室
内脏,心脏,饥饿,着凉
便秘,参与,预期,麻疹
大便,初产妇,遍布,尿道
症状,处理,会诊,分娩
干燥,戒,蔬菜,胆囊
药物,弱,消除,良好
复发,变质,热量,臭
胸口,腹部,斑,口腔
就诊,治疗,大肠杆菌,强烈
感染,阑尾,消化,伤害
症状,浮肿,宠物,咯血
便秘,面容,模糊,拖延
改善,及早,充分,脾
全身,稳定,事故,气色
持续,油腻,充分,流泪
发作,日常,回声,超敏反应
疼痛,昏迷,病原,发绀
适当,查房,联合,防治
胰腺,负压吸引术,血培养,失神
糖尿病,初产妇,良好,歪
骨折,眼球,呼吸,缺陷
消化,咀嚼,发绀,因素
治疗,足月儿,肩膀,精神
呕吐,心率,雄激素,软骨瘤
打嗝,钙,苍白,反应
饮食,脚趾,项,片
大便,哮喘,饮食,趴
胃镜,膜性肾病,择期手术,丹毒
控制,内脏,尿路梗阻,间隔
怀孕,肛门,合理,牙齿
哺乳,排便,终止,抗原
反酸,失眠,炎热,不详
隐痛,粒细胞,黄疸,肝病面容
基本,急诊,大便,顶叶
大便,位于,闭经,脊髓灰质炎
饮食,舒适,延期,导致
规律,浅,稳定,血脂
暴饮暴食,三合诊,镇静药,免疫缺陷病
明显,急促,平衡,形态
情绪,臭,辐射,尿路感染
胃口,卒中,白血病,专家
病史,焦虑,病因,性质
症状,踝关节,腹腔,鉴定
药物,对症治疗,构成,会诊
大便,类型,迟缓,迟缓
便秘,位于,尽量,肋
症状,嘴唇,自发性,烦躁不安
遗传,胫骨,阑尾,雌酮
隐痛,风湿病,脊柱侧凸,泪器
腰,痢疾,初步,破裂
检查,碘剂,蒂,发作
排除,头围,幅度,程度
结石,清醒,化验,上肢
肝,物质,处方,腹腔
大便,喉部,海鲜,佝偻病
打嗝,阑尾,受伤,青紫
大便,处方,途径,赶紧
排便,癣,纱布,分析
明显,附件,尿急,昏迷
因素,接触,恶化,辛辣
饮食,危害,痒,畸形
规律,消化,家庭,破裂
治疗,就诊,预防,扭转
隐痛,羊膜,腹股沟斜疝,离子通道
促进,费用,遵循,模糊
根治,近亲,年纪,腹部
大便,黑粪,肿瘤,急性上呼吸道感染（上感）
胃镜,腕管,关节腔,限期手术
持续,复诊,拐杖,证件
治疗,强烈,会阴,治疗
压痛,端坐呼吸,低钠血症,迷走神经
反复,事故,鹅口疮,谨慎
饮食,尿路感染,缓解,扁桃体炎
食物,相关,现病史,形成
单纯,炎热,尿量,没劲
反酸,疼痛,急性上呼吸道感染（上感）,动脉
反应,大便,,直径
细菌,观察,面容,阴性
表现,犹豫,嗳气,类似
绞痛,叩击,肘关节,彩色多普勒血流显像（彩超）
大便,随时,预防,医嘱
类似,咽部,浑身,衰弱
症状,过敏性紫癜,胆囊,尺骨
腹部,强度,稳定,折磨
部位,干咳,摄氏度,海鲜
阴道,甲沟炎,消毒,母乳
部位,头围,补体,稳定
输尿管,管型,粒细胞,影像学检查
膀胱,伤害,上肢,监护
大便,坐高,阴性,缺损
好转,误差,变质,肩部
小便,处置,肝性脑病,发热
疼痛,活检,办理,分泌
消化,青霉素,引发,流行性
功能,前置,项,身高/长
药物,白斑,登记,痛苦
十二指肠,全身,荷尔蒙,手续
胃镜,电复律,气胸,早孕
基本,输液室,控制,结合
辛辣,记录,指标,混合性病变（肿物）
刺激,代替,体积,现象
暴饮暴食,石膏,醛固酮,结核性腹膜炎
痉挛,平滑肌,输卵管,宫颈糜烂
胰腺炎,人工,成分,阿司匹林
检查,巨大,稳定,皮疹
明显,活检,打嗝,母乳
十二指肠,激素,关节,扭转
饮食,候诊区,指数,初产妇
缓解,寄生虫,堆积,结石
特殊,采取,避孕,纠正
大便,纠正,冻伤,感染
持续,粗糙,基因,癌症
打嗝,油腻,脾,疙瘩
明显,确定,垂体,焦虑
症状,压迫,吃力,人工
病史,蔬菜,医嘱,急剧
胃镜,痈,脑膜瘤,原发病灶
平常,堵塞,遍布,类风湿性关节炎
规律,着凉,代替,艾滋病
熬夜,不足,隐患,必要
反酸,保持,荤,随时
胃镜,侏儒症,维生素,关节镜
辛辣,蚊虫叮咬,咽部,混合性病变（肿物）
食物,平常,全身,物品
恶心,症状,四肢,防止
胃口,办理,劝,尿路梗阻
腹泻,乏力,补救,嗳气
大便,瘫痪,阴道,心脏
食物,脖子,癣,碘剂
处理,隐患,堵塞,狭窄
清淡,平衡,按摩,尿液
药物,打嗝,吃力,劝
复查,咽部,病历,试验
治疗,状态,僵硬,不孕
胃镜,流产,黄疸,﻿氨基转移酶（转氨酶）
确诊,登记,升高,间质性肺炎
感染,混合性病变（肿物）,上肢,干预
十二指肠,探头,薄,衰老
位于,钙,迟钝,数据
腹泻,流行性,失眠,标本
伴有,膈,耻骨联合,补充
空腹,痛苦,酶,年纪
打嗝,自觉,区域,接种
大便,残留,过期产儿,脊髓
胃口,聋哑,指征,卒中
下降,回肠,防御,用途
消化,衰弱,受体,防御
功能,病理,表现,症状
饮食,体征,结肠,疤
恢复,疟疾,失眠,反射
清淡,骨折,反常,拐杖
辛辣,消化,消除,产生
刺激,预期,便血,腹部
饥饿,表面,抢救,麻醉
反酸,抗原,压迫,接种
恶心,剧烈,耽误,探头
大便,措施,创伤,放大
熬夜,必要,意识,佝偻病
初步,明确,痢疾,目光
胃镜,胸腔,肢端肥大症,晶状体
检查,焦虑,密切,频繁
呕吐,晨僵,子宫肌瘤,上瘾
打嗝,苍白,对症治疗,憋
尽量,等候,僵硬,反而
空腹,急症手术,断端,咯血
刺激,类似,口臭,疤
导致,生理,指导,数值
消化,黑粪,顾虑,婚育史
食物,衰弱,白癜风,过敏
位置,检查,阶段,复发
疼痛,胸部,喘气,粉末
肿块,气管,变态反应,黄斑
反酸,多发性,延期,疣
打嗝,病原,病因,产程
恶心,静脉,知觉,生命体征
着凉,四肢,感染,顽固
胃镜,肾小球肾炎,软组织,镇痛药
部位,气味,指标,腕骨
胸骨,离子通道,高碳酸血症,造影
阴性,外表,广泛,修复
反应,间质性肺炎,延期,烧伤
清淡,会阴,灵活,乳房
饮食,激素,胆固醇,消失
辛辣,胸围,积液,歪
适当,补救,疲劳,保持
必要,尿量,歪,控制
恶心,既往史,现病史,妊娠
打嗝,紧急,打喷嚏,干预
检查,隐患,急诊,结石
症状,颗,指导,副作用
大便,鼻涕,迟缓,烦躁不安
大便,护理,腕骨,喘气
症状,萎缩,类似,失去
补充,情绪,瘫痪,呼吸
腹痛,过敏,抗体,瘫痪
恶心,咯血,充满,腹部
呕吐,隐痛,气胸,卵子
心脏,耳聋,软,标本
不足,片,补充,缩短
药物,途径,分娩,肝素
检查,冻伤,缺陷,恶化
大便,确诊,持续,体格
腹部,日期,区域,反酸
症状,痛苦,头围,形成
必要,尿道,耻骨联合,单克隆抗体
缓解,采血室,内脏,发病机制
饥饿,颈椎,皮疹,检验
胃镜,血小板,结扎,引产术
连续,发绀,挽救,继发性
吸收,外生殖器,副神经,植皮术
胃镜,房间隔,副神经,流质
隐痛,传导阻滞,雄激素,后囟
必要,导致,大便,压迫
恶心,年纪,昏迷,顶叶
空腹,接种,脉压,蛋白质
大便,症状,精子,事故
感染,酒精,僵硬,没劲
胃镜,踝痉挛,细胞株,哮鸣音
治疗,容积,脊髓灰质炎,足月儿
方案,胎儿,垂体,迟缓
根除,干活儿,偏,食管
片,新生儿,狭窄,发抖
复查,昏迷,梅毒,寒战
症状,卧床,范围,自发性
反酸,百日咳,焦虑,充分
打嗝,耳聋,饮食,恢复
恶心,试验,膈,疼痛
呕吐,高钙血症,迷路,窒息
反酸,诊断,良好,含量
腹痛,萎缩,空腹,分化
症状,查房,尿路梗阻,臂
大便,脉搏,喉部,维持
饮食,范围,苏醒,手续
胃口,额叶,结节,预先
胃镜,静脉配液中心,中暑,涂抹
阳性,乏力,早期,持续
食物,青春期,肩胛骨,遗传
刺激,采集,镇定,人工
导致,前列腺,活检,薄
敏感,素食,表现,诊室
复查,尿量,刺激,比例
治疗,检查,足部,数值
大便,食物,嗳气,不良
胆囊,反应,听诊器,荤
因素,过敏,清醒,胆石病
反酸,病危/重,破坏,垂体
恶心,舒适,丧失,延期
反酸,抢救,阴茎,晒
打嗝,不孕,肝硬化,着凉
大便,白斑,程度,痛经
区域,承受,类型,因素
缓解,拐杖,消瘦,根除
排便,内耳,活检,相关
饮食,转移,产道,尖锐湿疣
规律,稳定,咽部,升
位置,尿道,显示,类似
清淡,补体,急剧,扭伤
食物,情绪,白血病,分娩
大便,尿急,精子,创伤
功能,劝,配偶,疖
症状,内脏,薄,监护
便秘,脊髓灰质炎,发作,扁平苔藓
大便,认知,消瘦,指甲
肛门,健全,保养,遵循
空腹,骨膜,精神,手续
属于,随意,烦躁不安,吞咽
干燥,分娩,白细胞,骨骼肌
连续,睾丸,骨关节炎,日期
诊断,操作,定期,确诊
疣,顾虑,耳鸣,补充
辛辣,良好,雌酮,成熟
食物,监护,焦虑,流泪
熬夜,呼吸,粉末,处置
胃镜,瘀斑,溶栓,机会性致病菌
基本,根除,犹豫,冲服
怀孕,伤害,蛋白质,扭伤
好转,蔬菜,,指征
便秘,适应症,僵硬,急性会厌炎
促进,,强度,浸润
导致,面容,偏,适应症
适当,病理,光滑,现象
荤,肌肉,肾,新生儿
空腹,不足,苏醒,B型超声（B超）
初步,打嗝,证件,传染
检查,好转,综合征,病危/重
症状,滴,物品,气色
缓解,分布,婴儿,炎热
胆囊,晚期,空腹,初步
光滑,途径,异常,造成
阳性,排斥,肿瘤,萎缩
症状,智力,尿液,单核细胞
消化,新生儿,苍白,作息
腹痛,牙齿,风险,耳鸣
反酸,急诊,处理,病危/重
恶心,自由,劳累,实习
腹部,显示,方案,近亲
胃镜,甲亢危象,皮质,心包
明确,成人,阶段,活检
治疗,处置,升高,腹部
大便,物品,场所,摄氏度
副作用,补液,病原,放大
基本,抗生素,病史,脊髓灰质炎
纤维,肠套叠,风湿病,皮质
食物,类风湿性关节炎,面积,定期
单纯,消除,腕骨,尺骨
处理,配偶,途径,边界
清淡,穿孔,器官,婚育史
辛辣,血型,保养,医嘱
位置,功能,继发性,扭转
腹部,青紫,消化,不足
症状,青光眼,反射,平衡
打嗝,病理,诊断,产程
持续,显示,查房,缩短
油腻,原则,训练,拆
小便,手足口病,疏忽,充满
大便,探头,软,疤
检查,护理,安慰,艾滋病
反复,尿液,场所,状态
发作,阴性,咯血,蚊虫叮咬
直肠,终止,以及,内部
显示,发作,位于,包括
结肠,间隔,自由,升
复发,哮喘,穿孔,尿急
彻底,消极,配偶,白内障
消化,费用,近亲,胆囊
食物,败血症,尿糖,配偶
熬夜,承担,探望,以及
大便,复诊,肝,直径
伴随,气色,苯丙酮尿症,额叶
症状,发热,面容,扁平苔藓
辛辣,犹豫,结石,繁殖
食物,结膜,骶骨,臀部
呕吐,胸大肌,颅骨,骨擦音/感
反酸,镇定,早期,肩部
检查,尿酸,初产妇,节奏
打嗝,眼球,急性会厌炎,睡眠
大便,采血室,辅助,臭
油腻,尽量,缩短,保持
反酸,途径,采取,头围
表现,记忆力,嗜睡,费用
食管,清醒,体格,位于
饮食,苍白,救护车,脾
辛辣,粗糙,变质,空肠
刺激,肩部,迟钝,腹泻
食物,病程,阴茎,反射
大便,报告,放大,防御
检查,踝关节,容积,危害
基本,激素,劳累,颈椎
导致,垂体,意外,自觉
规律,数据,副作用,薄
饮食,浅,成熟,油腻
十二指肠,尖锐湿疣,适应症,结膜
检查,牙齿,途径,耳蜗
频繁,免疫,体积,应用
反酸,病原,荤,急诊
嗳气,区域,压迫,气色
恶心,恒牙,顾虑,并发症
呕吐,输卵管,血库,二尖瓣关闭不全
腹泻,酒精,尖锐湿疣,预先
食物,晒,尿酸,前列腺
排除,生长,年纪,缺损
油腻,实习,高原病,病历
维生素,产褥期,缺氧,早产
明显,白血病,大便,隐患
疼痛,产生,嗓子,紧急
腹部,面积,探望,全身
受伤,接触,片,表现
疱疹,绝经,催乳素,湿疹
腹部,繁殖,血压,炎热
饮食,适当,﻿阿米巴病,产程
清淡,腹泻,收缩,状况
检查,诊室,罕见,口臭
大便,急症手术,虫/蛀牙,指甲
疾病,补液,放射,等候
肛裂,高渗性缺水,输卵管,跟腱断裂
反复,手足口病,听力,睾丸
结肠,改善,家庭,集中
直肠,风险,试验,充满
肛门,基因,败血症,扩张
检查,怀孕,阴道,便血
基本,口臭,产道,体征
明确,恶化,不良,构成
恶心,股四头肌,白质,请示
属于,足月儿,衰老,处女膜
呼吸,尿毒症,范围,显示
症状,日期,主诉,移动
确诊,腹泻,预先,后遗症
血象,胸闷,彩色多普勒血流显像（彩超）,移位
诊断,会阴,面部,传播
费用,听诊,参考,脚趾
排气,雄激素,透析,先天性
排便,戒,筛选,脉搏
腹泻,采血室,推测,感染
恶心,成分,食物,修复
全身,智力,附件,消耗
乏力,压迫,隐患,疙瘩
发热,臂,热量,消化道
好转,升高,防治,反射
大便,密切,查房,动脉
确定,筛选,丧失,连续
恢复,疼痛,病原,光滑
症状,位置,面容,解剖
大便,食物,青霉素,平片
油腻,康复,剧烈,证件
隐痛,延髓,后囟,吸氧
位置,浑身,尿量,注射
粘连,胸大肌,休克,窦房结
大便,年纪,痛苦,膈
消化,分布,反酸,鼓室
功能,缓解,急诊,疼痛
不良,个别,纠正,补救
促进,承担,粗糙,尿道
药物,心脏,食物,探头
摸,卒中,颤抖,阳性
大便,修复,苍白,辅助
频繁,病历,综合征,舒适
乙肝,腕管,海绵状血管瘤,耐药性
肝,尿量,喉部,急腹症
饮食,探头,配合,损伤
清淡,犹豫,病毒,蔬菜
腹泻,脚趾,恶化,关节
补液,积水,骨折,相关
补充,糖尿病,白质,模糊
电解质,低密度脂蛋白,血胸,无菌术
位置,四肢,骨折,就诊
着凉,边界,打嗝,结合
油腻,按摩,青春期,尿频
食物,肺门,大便,背部
呕吐,隐性感染,叶酸,叶酸
症状,蛋白质,头围,板状腹
精神,耵聍,体格,以免
检查,消失,保持,腰
心脏,肠系膜,痛苦,检查
导致,寿命,忽视,病史
治疗,强烈,雌酮,摸
打嗝,发绀,频繁,消化道
口臭,防止,手足口病,浅
嗳气,早期,回盲部,避免
发作,佝偻病,集中,癌变
大便,个体,过敏性紫癜,办理
好转,着凉,荷尔蒙,急剧
大便,肺门,生长,头部
症状,治疗,辅助,过期产儿
辛辣,确诊,耻骨联合,间质性肺炎
食物,脉压,畸形,回声
规律,固定,必要,保持
胃镜,涂抹,高渗性缺水,新陈代谢
复查,注射,肾,报告
反应,消失,口臭,容积
平常,过度,指征,坐高
排便,回盲部,呼吸,犹豫
规律,痒,位于,产道
疾病,途径,容积,输液室
导致,结肠,视力,聋哑
复发,阴性,白质,打嗝
抑郁,足弓,疝,脓尿
睡眠,鼓膜,臂,好转
症状,急促,激素,营养
辛辣,干预,形态,防治
嗳气,生理,典型,烧伤
疼痛,范围,油腻,打嗝
观察,受体,恶心,适应症
根治,引发,多发性,阳性
不良,缺陷,足部,遵循
辛辣,承受,恐惧,受体
刺激,分化,措施,筛选
大便,骨膜,鼻涕,肾
饮食,尺骨,近亲,分型
着凉,皮疹,胎儿,股骨头坏死
大便,外表,反酸,办理
腹泻,白质,大肠杆菌,超敏反应
饮食,初步,打嗝,扁桃体炎
腹部,症状,钙,缩短
症状,自由,白喉,年纪
打嗝,器官,创伤,肌肉
趴,头围,疙瘩,脖子
规律,白癜风,食物,认知
饮食,核磁共振（MRI）,打喷嚏,干活儿
胃口,膝盖,接种,目光
肛门,刺激,改善,收缩
疼痛,病程,臂,保守
大便,面部,处理,结合
便秘,绷带,记录,防止
顺畅,大肠杆菌,功能,异常
呕吐,门静脉高压症,生殖系统,急性呼吸窘迫综合征（ARDS）
症状,僵硬,属于,体征
发热,艾滋病,遗传,疾病
明显,十二指肠,保养,急性会厌炎
胸口,缓解,含服,熟练
痛经,下肢,胃口,日常
病史,十二指肠,指数,嗳气
诱因,嵌顿,电解质,低钠血症
频繁,尿路梗阻,颤抖,瘫痪
便秘,伸,繁殖,日期
改善,膈,哮喘,斑
导致,没劲,途径,疲劳
大便,耵聍,死亡,创伤
排便,胎儿,不良,排斥
腹痛,臂,白血病,过敏性紫癜
状态,婚育史,急症手术,肱骨
饮食,喂养,哺乳,好转
油腻,尿糖,肾,摔倒
调整,异常,主诉,干活儿
清淡,薄,间隔,真菌
睡眠,传播,耽误,属于
导致,大肠杆菌,堆积,青光眼
反酸,智力,造成,忽视
药物,巩膜,偏,作息
成人,疟疾,成熟,肠系膜
治疗,辐射,液体,流感
感染,血压,促进,副作用
方案,胆固醇,白质,范围
刺激,疾病,配合,感染
暴饮暴食,肺动脉瓣,血胸,静脉配液中心
疾病,边界,结核病,扭转
症状,痛苦,母乳,多发性
胰腺炎,荤,人工,白血病
排便,破坏,悲观,程度
排气,囊肿,呼吸链,骨龄
频繁,配偶,痛风,推测
症状,顺畅,修复,下肢
属于,活检,形态,程度
腹痛,扭伤,分娩,促进
恶心,指标,应用,避孕
呕吐,穿刺术,先天性,临终关怀
腹泻,位于,骨关节炎,肋
疼痛,内毒素,复诊,避孕
症状,丧失,体重,咽部
恢复,肛门,密切,戒
症状,百日咳,气色,全面
腹部,模糊,操作,全面
反酸,测量,外表,油腻
大便,瘫痪,控制,根除
不足,蚊虫叮咬,摸,充分
导致,操作,腹腔,黏膜
便秘,堆积,恢复,回肠
治疗,萎缩,白癜风,摸
结肠,卧床,下肢,循环
息肉,肠易激综合征,尿崩症,椎体
症状,结肠,干咳,节奏
因素,细胞,积液,循环
处理,顾虑,歪,咀嚼
位置,白化病,持续,荷尔蒙
嗳气,耵聍,液体,平常
疼痛,鹅口疮,脉搏,触诊
反酸,消除,状态,苍白
检查,调整,数值,受伤
初步,胎儿,成熟,脚趾
恶化,脊髓灰质炎,日期,忽略
反复,后果,破坏,传播
胃镜,解痉,咳痰,免疫调节
检查,垂体,分析,收缩
缓解,消化道,后代,指导
敏感,巩膜,拍,歪
频繁,耳聋,癣,过敏
刺激,避免,烫,补充
食物,咽部,自发性,加剧
保养,四肢,尿糖,腕骨
培养,去甲肾上腺素,侧支循环,乙肝
良好,迅速,确定,活检
饮食,采集,疣,联合
属于,自由,分娩,腰
油腻,导尿术,激素,破裂
检查,肩胛骨,分布,拆
粗糙,犹豫,处方,询问
疾病,结肠,形态,干预
恶心,艾滋病,血脂,吃力
冠心病,伤害,偏,神经
治疗,积水,拍,丧失
辛辣,表现,分泌,痛苦
刺激,排斥,背部,循环
熬夜,消失,危害,输血
大便,尿道,酒精,分析
腹痛,多发性,败血症,白血病
伴随,治疗,蔬菜,插
症状,感染,面积,身高/长
部位,怀孕,模糊,急腹症
检查,特殊,灵活,肝
结肠,配合,哮喘,预期
息肉,实验室检查,黄体,哮鸣音
活检,冻僵,插,拍
便秘,状况,﻿阿米巴病,物品
大便,指数,既往史,证件
复查,防治,虫/蛀牙,类型
化验,回肠,会诊,气味
检查,采血室,糖尿病,绷带
胃镜,难产,胸廓,授精
腹痛,视力,尿量,分化
疼痛,反复,下降,颈部
规律,随时,边界,浑身
良好,典型,卒中,知觉
心态,排气,呼吸链,枕叶
绞痛,压疮,杵状指/趾,枕叶
大便,急诊,结节,收缩
呕吐,环形红斑,髋骨,胸导管
发热,示范,不孕,适当
伴随,痛苦,脖子,体重
宠物,核磁共振（MRI）,冲服,现象
饮食,分化,喘气,B型超声（B超）
辛辣,嘴唇,清醒,聋哑
疫苗,肾单位,透析,菌血症
明显,白细胞,脾,探头
胃镜,气管,散光,影像学检查
检查,眼球,疣,绷带
大便,复发,人工,膈
平常,血压,频繁,家属
便秘,插,充满,阿司匹林
保持,移动,戒,含量
药物,艾滋病,临产,组成
规律,失眠,排斥,小便
腹泻,以免,消炎,膈
恶心,持续,肩胛骨,痛风
发热,痛苦,特殊,伸
便秘,蔬菜,闭经,认知
排便,赶紧,辛辣,干咳
不足,吞咽,超敏反应,发作
适当,测量,痛风,真菌
症状,脂肪,闻,现病史
功能,熬夜,过敏性紫癜,配偶
连续,人工,痢疾,尽快
大便,近亲,发炎,输血
腹泻,包扎,输液室,相关
伴有,导泻,系统,阴性
腹痛,合理,电击,精子
发热,臀部,传染,补充
情绪,促进,冠心病,广泛
药物,禁食,基因,烫
治疗,肝素,日常,失眠
综合征,必要,监护,物质
嗳气,悲观,视力,指导
按摩,鹅口疮,部位,荷尔蒙
反酸,静脉,病理,动脉
呕吐,风湿热,胎动,息肉
检查,生理,胸部,肩部
胃镜,虹膜,脑死亡,心率
胸口,损伤,发炎,单核细胞
大便,结核病,形成,排便
饮食,指导,拖延,上肢
连续,表面,婚育史,阴茎
恶心,软化,单克隆抗体,熟练
打嗝,反常,臀部,便秘
检查,阿司匹林,缺损,骨盆
缓解,接触,新生儿,混合性病变（肿物）
排便,滴,怀孕,误差
