打嗝,绷带,暂停,误差
症状,拖延,胃口,病毒
规律,阴性,直径,发炎
饮食,配偶,导泻,白血病
辛辣,婴儿,随意,间质性肺炎
刺激,避免,诊断,牙齿
饮食,骨膜,过敏性紫癜,内囊
胃镜,增殖期,肠鸣音,心态
食物,检验,行为,收缩
打嗝,合理,辅助,忽略
反酸,承担,疙瘩,胆囊
消瘦,上肢,寿命,收缩
气味,位置,熟练,膈
膈,输精管,上肢,阳具
改善,个别,监护,数值
腹痛,规律,骨膜,过敏性紫癜
反酸,情绪,现象,防御
恶心,过期产儿,面部,胫骨
呕吐,剂量-效应关系,平滑肌,脑膜瘤
大便,辐射,参考,额叶
便秘,烧伤,皮炎,胎儿
饮食,发炎,节奏,恶心
大便,观察,行为,迟缓
清淡,智力,状况,血型
疼痛,口腔科,医技科,心脏病学或心脏科
恶心,死亡,拖延,证件
呕吐,排尿,产褥期,产褥期
腹泻,摔倒,方案,拖延
反酸,肠系膜,丧失,纱布
嗳气,尿毒症,晒,忽视
检查,原发性,脱位,促胃肠动力药
药物,心脏科,牙体牙髓科,中医科
感染,血透中心,外伤科,预防保健科
检查,早孕,宫颈糜烂,血清铁
疣,背部,寄生虫,腹腔
胆汁,首先消除,脑脊液,脑电图
复发,维持,骨盆,面积
恶心,肩膀,胆石病,嗓子
腹泻,内部,大肠杆菌,遗传
发热,伸,哺乳,特殊
腹痛,包括,肌肉,皱纹
食物,生理,筛选,伤害
大便,骨盆,包括,个人史
饮食,酒精,表现,穿孔
规律,后代,临床,冻伤
食物,单核细胞,颤抖,巨大
避免,鉴定,哮喘,全身
辛辣,目光,不良,哮喘
适当,寄生虫,含服,现象
药物,放疗科,骨科,预防接种科
空腹,以免,全身,复发
腰,头颈部,骨髓,肺及肺系
浑身,白沫,绷带,咀嚼
尿频,雌酮,忍受,肛门
尿急,定期,含服,就诊
症状,新生儿,视力,比例
腹痛,堵塞,断端,蚊虫叮咬
导致,结石,膈,颈椎
缓解,单位,淋病,筛选
胃镜,延髓,杵状指/趾,胰岛素
食管,食道,输尿管,腹部
症状,激素,丧失,癣
位置,舒适,失眠,巨大
胆汁,胆红素,动作性震颤,杂音
食物,费用,节奏,足月儿
吞咽,尿道,过敏性紫癜,包扎
腹泻,婚育史,频繁,冲服
恶心,不详,吃力,敏感
呕吐,瘀斑,前庭,异物
腹痛,急性会厌炎,死亡,炎热
大便,湿润,畸形,登记
胃口,粉末,放大,发病机制
饮食,缺陷,遵循,联合
缓解,症状,炎热,导致
观察,积液,形态,护理
检查,精子获能,脓痰,幽门螺杆菌
腹部,睾丸,眼,下腹
胆囊,尿路梗阻,脚趾,内脏
饮食,既往史,平常,鼓室
特殊,恐惧,复发,反应
腹痛,用途,精子,膀胱
症状,内部,探望,疼痛
检查,房室结,凝血因子,足弓
明显,下降,家庭,痛苦
十二指肠,斑,偏,尖锐湿疣
位置,日期,排除,淋病
反酸,皮炎,以免,变质
药物,整形美容科,骨肿瘤科,预防接种科
反酸,查房,忍受,自理
表现,病原,苍白,治疗
胃镜,腹股沟斜疝,免疫调节,甘油三酯
检查,瘙痒,震颤,支气管
片,后代,臂,尿酸
年纪,预防,平衡,病案室
饮食,咀嚼,调整,敏感
诱因,挛缩,麦氏点,去甲肾上腺素
着凉,软,尽快,胃口
伴有,脚趾,干活儿,打喷嚏
恶心,面部,潮湿,状态
病史,昏迷,变质,治疗
便血,意外,随时,病案室
大便,霍乱,明显,单位
表面,修复,个别,饮食
保持,含量,插,鹅口疮
辛辣,白沫,结肠,骶骨
食物,前置,防御,抗生素
腹痛,急性上呼吸道感染（上感）,实习,食管
怀孕,体征,消失,滴
胸部,耳,生殖,女性盆骨
大便,骨关节炎,位置,稳定
打嗝,疲劳,特殊,膝盖
食欲不振,血胸,漏出液,内环境
大便,刺激,脖子,肺气肿
反酸,干预,胸围,病原
疼痛,传染科或神经外科,小儿神外科,产科
粉末,面容,晚期,荷尔蒙
根治,回肠,尖锐湿疣,直肠
平常,家属,医嘱,趴
症状,尿量,下降,呼吸
胃镜,肘关节,克罗恩病,支原体
检查,等张溶液,流感嗜血杆菌,输精卵
饮食,鼓膜,处女膜,骨盆
规律,肩膀,范围,下降
复发,急诊,保养,适应症
嗳气,焦虑,四肢,辛辣
胰腺,乳房,神经,生殖
胰腺炎,伸,成人,特征
腹部,足部,膈肌,头
确诊,终止,性质,堵塞
症状,家庭,听力,癌症
食管,四肢,全腹,全身
锁骨,骨龄,吸收,体外循环
反酸,分泌,顺畅,消瘦
升,病案室,顾虑,断端
口臭,镇定,输血,实习
胃镜,角膜,围产期,髋臼
大便,浅,丧失,比例
化验,内耳,示范,萎缩
试验,甲状腺功能减退症（甲减）,肛管,姑息性手术
内脏,救护车,病理,摄氏度
便秘,必要,结石,退休
大便,智力,癣,白化病
症状,病因,脚趾,自主
干燥,忽略,状况,消瘦
药物,老年病科,医疗美容科,脊柱外科
复发,空洞,进展期,白质
胸口,联合,小便,反而
就诊,泌尿外,小儿风湿免疫科,精神心理病
感染,布尼亚病毒科,小儿外科,骨科学
症状,发病机制,肩膀,甲沟炎
便秘,颈部,穿孔,内部
改善,基本,神经,肱骨
全身,腰部,食管,下腹
持续,可见,直肠,心脏
发作,粗糙,活检,面积
疼痛,中医内分泌,颅脑外科,普内科
适当,僵硬,脚趾,数值
胰腺,胸部,肺及肺系,骨髓
糖尿病,病原,鼓膜,鉴别
骨折,哺乳,心脏,循环
消化,伤科,中医精神科,五科
治疗,承担,情绪,化验
呕吐,移位,胆红素,流产
打嗝,平片,四肢,会诊
饮食,骨关节炎,发热,目光
大便,良好,尿路梗阻,股四头肌
胃镜,再生障碍性贫血,胆汁酸,淹溺
控制,复发,适应症,白化病
怀孕,处方,扁平苔藓,含服
哺乳,脾,成熟,寒战
反酸,示范,血型,扭转
隐痛,实质性病变（肿物）,结核性腹膜炎,清宫
基本,显示,放大,触诊
大便,梅毒,辛辣,综合征
饮食,病因,流感,间隔
规律,手掌,扁平苔藓,分娩
暴饮暴食,引产术,心律,胸导管
明显,反而,途径,消化道
情绪,监测,退休,用途
胃口,消耗,吃力,就诊
病史,不详,防御,自主
症状,薄,骨关节炎,分娩
药物,中医儿科,产科,男科
大便,导泻,死亡,放射
便秘,肠系膜,发育,激素
症状,监测,延期,直肠
遗传,妇幼保健科,风湿病科,白内障科
隐痛,胆道蛔虫,肠易激综合征,禁忌症
腰,胰腺,骨髓,输精管
检查,血气分析,雌激素,卵子
排除,疾病,白沫,单纯
结石,没劲,浑身,骶骨
肝,整形美容科,中医五官科,小儿内科
大便,证件,耳蜗,高原病
打嗝,哮喘,折磨,症状
大便,放射,适当,衰老
排便,部位,定期,四肢
明显,系统,焦虑,处女膜
因素,承担,查房,病毒
饮食,幅度,青紫,成熟
规律,活检,急促,自理
治疗,挽救,冲服,传播
隐痛,生物利用度,高尿素血症,上颌骨
促进,病因,边界,发作
根治,寿命,采取,鉴别
大便,检验,脊髓,股骨头坏死
胃镜,嘶哑,胸腔,影像学检查
持续,补充,分裂,静脉
治疗,面容,成人,随时
压痛,肿块,复位,基础代谢率
反复,稳定,危害,以及
饮食,浓,防止,蛋白质
食物,结石,残疾,消毒
单纯,肺活量,脾,新生儿
反酸,繁殖,显示,鹅口疮
反应,心血管外科,医疗美容科,小儿胸外科
细菌,规律,阴性,导尿术
表现,核磁共振（MRI）,肝素,松弛
绞痛,间脑,机会性致病菌,输精卵
大便,挂号,敷,身高/长
类似,清淡,症状,嗜睡
症状,疙瘩,肝硬化,浸润
腹部,全腹,足部,输卵管
部位,全腹,头颈部,小腿
阴道,脊柱,头颈部,上肢
部位,乳房,头,上肢
输尿管,腰部,生殖部位,下肢骨
膀胱,类风湿性关节炎,熬夜,内耳
大便,顾虑,测量,哺乳
好转,消耗,规律,周期
小便,臭,股骨,急症手术
疼痛,职业病科,炮弹病毒科,变态反应科
消化,中医风湿免疫内科,口腔修复科,放射科
功能,皮肤性病,感染科,艾滋病科
药物,骨外,针灸按摩科,普通外科
十二指肠,进展期,项,产程
胃镜,幽门螺杆菌,膝关节,镇痛药
基本,急症手术,宠物,骨盆
辛辣,伴有,迅速,复查
刺激,气色,盲肠,集中
暴饮暴食,副神经,宿主,照射
痉挛,散光,球蛋白,总蛋白
胰腺炎,潮湿,疲劳,头部
检查,剂量-效应关系,月经初潮,压痛
明显,乳房,喘气,恢复
十二指肠,表面,边界,症状
饮食,维持,顾虑,病案室
缓解,婴儿,性质,纠正
特殊,输血,继发性,膝盖
大便,耳聋,臀部,动脉
持续,数值,纠正,异常
打嗝,腹痛,专家,成人
明显,流行性,显示,自发性
症状,防治,发病机制,后遗症
病史,异常,形态,功能
胃镜,牵引,溶栓,丘脑
平常,复诊,属于,忍受
规律,临产,单位,可见
熬夜,热量,干预,寿命
反酸,会阴,日常,搭配
胃镜,催乳素,侧支循环,总蛋白
辛辣,缩短,超敏反应,补充
食物,含量,趴,免疫
恶心,训练,白斑,边缘
胃口,证件,白沫,脚趾
腹泻,缝合术,系统,抗原
大便,自理,现病史,哮喘
食物,排除,内毒素,间歇
处理,拆,辛辣,顽固
清淡,缺损,就诊,脉搏
药物,麻醉科,肾病内科,小儿肾内科
复查,咀嚼,口臭,头围
治疗,保守,循环,耵聍
胃镜,弱视,肾单位,幼儿期
确诊,神经,探头,腹部
感染,牙体牙髓科,风湿免疫内科,急诊外科
十二指肠,现病史,充分,诊室
位于,家属,阴性,干燥
腹泻,病程,失眠,变质
伴有,妊娠,白沫,初乳
空腹,臭,嘴唇,复发
打嗝,没劲,哺乳,耳蜗
大便,阳性,病例,浸润
胃口,个别,空肠,敷
下降,昏迷,尺骨,间歇
消化,肾病科,小儿营养保健科,皮肤性病
功能,心脏外科,小儿胸外科,妇产科
饮食,骨骼肌,堆积,顾虑
恢复,核磁共振（MRI）,巨大,生理
清淡,强烈,手掌,病历
辛辣,药物,肺气肿,表面
刺激,癣,拆,保守
饥饿,白内障,全身,形成
反酸,转移,近视,承受
恶心,坐高,按摩,个人史
大便,目光,冻伤,掌握
熬夜,戒,急腹症,佝偻病
初步,阶段,充满,结石
胃镜,克罗恩病,胸廓,脑膜瘤
检查,胸闷,胆汁酸,心态
呕吐,硬膜外腔,动眼神经,憩室
打嗝,类型,症状,明确
尽量,诊室,膝盖,结膜
空腹,咽部,病史,掌握
刺激,不良,股四头肌,霍乱
导致,白质,皮炎,排斥
消化,心胸外科,儿科综合,精神病科
食物,直径,症状,干活儿
位置,荨麻疹,日常,附件
疼痛,副黏液病毒科,微创外科,过敏科
肿块,踝痉挛,静脉曲张,颅骨
反酸,脉搏,晒,诊室
打嗝,挽救,卧床,牙齿
恶心,罕见,吞咽,空洞
着凉,晕厥,程度,尿路梗阻
胃镜,迷路,挫裂伤,引流
部位,骨髓,生殖,生殖
胸骨,雾化,肌电图,肌强直
阴性,外表,补体,素食
反应,器官移植,小儿泌尿外科,手足外科
清淡,转移,腰,单位
饮食,属于,吃力,强度
辛辣,承担,穿孔,直径
适当,报告,睾丸,掌握
必要,肱骨,终止,糖尿病
恶心,初步,反而,衰老
打嗝,应用,疣,组成
检查,择期手术,耐药性,乙型脑炎
症状,抗原,折磨,扩张
大便,肠系膜,胸围,遵循
大便,拖延,处女膜,眼球
症状,痛风,生理,构成
补充,肺气肿,平常,干燥
腹痛,侧面,消瘦,海鲜
恶心,缝合术,临产,保养
呕吐,绝育术,结扎,猩红热
心脏,胸心外科,手足外科,小儿感染内科
不足,近亲,肝,阴性
药物,肝病专科,呼吸系统,心胸外科
检查,皮肌炎,输尿管,哮鸣音
大便,冻僵,胸口,尽快
腹部,睾丸,阴道,脊髓
症状,咯血,弱,百日咳
必要,结节,病危/重,状态
缓解,悲观,间歇,肺活量
饥饿,碘剂,彻底,呼吸
胃镜,肌强直,腱鞘,绞窄性
连续,白沫,肌肉,嗜睡
吸收,胰腺,影像学检查,脑干
胃镜,颅内压,结核分支杆菌,低氧血症
隐痛,内镜,丹毒,脑脊液
必要,强烈,麻醉,趴
恶心,失常,参与,憋
空腹,行为,肠系膜,初步
大便,指导,冻伤,过度
感染,重症监护科,耳鼻咽喉头颈科,产科
胃镜,骨髓象,切开,球蛋白
治疗,多发性,皮疹,卧床
方案,面积,骨折,浸润
根除,多发性,扭伤,迟缓
片,膀胱,反射,发热
复查,口腔,扭转,胆石病
症状,承担,眼球,罕见
反酸,发热,加剧,损坏
打嗝,胆囊,人工,腰
恶心,人工,边界,体征
呕吐,剂量-效应关系,维生素,紊乱
反酸,免疫,咽部,吞咽
腹痛,积水,全面,繁殖
症状,掌握,纱布,热量
大便,母乳,间质性肺炎,确定
饮食,摸,肌肉,指标
胃口,恢复,食管,产道
胃镜,理疗,高渗性缺水,机会性致病菌
阳性,歪,阶段,病危/重
食物,后果,掌握,颤抖
刺激,生命体征,脖子,联合
导致,过度,冻伤,结合
敏感,临产,个体,导泻
复查,淋病,自发性,随意
治疗,确诊,新生儿,死亡
大便,人工,电击,按摩
胆囊,缺乏,苯丙酮尿症,气味
因素,恐惧,喉部,表现
反酸,钙,烦躁不安,巩膜
恶心,后遗症,日期,嗳气
反酸,生理,手掌,敏感
打嗝,蛋白质,免疫,面部
大便,气色,指数,膈
区域,压迫,蔬菜,卒中
缓解,反常,缺损,检验
排便,结石,癌症,粗糙
饮食,眼球,阴道,心理
规律,训练,舒适,造成
位置,疼痛,宠物,禁食
清淡,升,预防,推测
食物,保守,不孕,肌肉
大便,直肠,以免,寿命
功能,预防保健科,小儿胸外科,口腔科学
症状,肩胛骨,收缩,胃口
便秘,憋,尿毒症,强度
大便,目光,回肠,肝
肛门,家庭,区域,尿频
空腹,自觉,物品,属于
属于,行为,遍布,胫骨
干燥,模糊,尽量,回肠
连续,脉压,镇定,疼痛
诊断,风湿科,小儿康复科,心脏外科
疣,颈部,脚趾,反射
辛辣,训练,监测,肾
食物,保持,复发,白内障
熬夜,摔倒,胆汁,反酸
胃镜,筋膜,高碳酸血症,电解质
基本,类似,发绀,根治
怀孕,移动,生长,听诊
好转,近视,尿量,预先
便秘,尾骨,事故,保持
促进,阶段,萎缩,集中
导致,年纪,阴道,脖子
适当,类型,持续,抢救
荤,绷带,防止,病毒
空腹,颤抖,结石,预先
初步,基本,歪,消化
检查,无菌术,优生优育,气管
症状,胎儿,浮肿,个体
缓解,扭伤,彻底,复查
胆囊,皮疹,睡眠,尿酸
光滑,实习,征求,下肢
阳性,糖尿病,歪,保健
症状,过期妊娠,辛辣,护理
消化,眼科,心血管科,特色医疗科
腹痛,移动,精神,咯血
反酸,升,疾病,初步
恶心,维持,耳鸣,补体
腹部,口,全身,女性生殖
胃镜,上颌骨,生育,吸氧
明确,软,繁殖,尿毒症
治疗,预防,明显,病史
大便,手足口病,升高,安慰
副作用,皮疹,包括,骶骨
基本,颤抖,遵循,补液
纤维,老视,胚胎,失误
食物,按摩,稳定,尿路感染
单纯,鉴别,反复,静脉
处理,霍乱,急诊,油腻
清淡,修复,疖,幅度
辛辣,救护车,直径,发抖
位置,舒适,乳房,疾病
腹部,肠系膜,上肢骨,神经
症状,定期,浓度,粗糙
打嗝,头围,胎儿,冲服
持续,皮炎,测量,紧急
油腻,青春期,维持,肩膀
小便,形成,光滑,阴茎
大便,黏膜,浅,身高/长
检查,心律,脑死亡,禁忌症
反复,连续,迟缓,浑身
发作,记忆力,手足口病,表现
直肠,扩张,记忆力,伴有
显示,耻骨联合,参考,鼻涕
结肠,黄斑,灰质,乐观
复发,发病机制,拆,分化
彻底,股骨头坏死,不详,稳定
消化,免疫科,预防接种科,牙科
食物,阴茎,鼓膜,浓度
熬夜,产生,禁食,青光眼
大便,瘫痪,劝,耻骨联合
伴随,成熟,试验,肩膀
症状,遵循,肾,病程
辛辣,证件,个体,急诊
食物,烫,明显,恶心
呕吐,肠易激综合征,引产术,心绞痛
反酸,急促,密切,好转
检查,凝血酶,疱疹,骨擦音/感
打嗝,护理,阴性,辐射
大便,白沫,病史,胎儿
油腻,碘剂,清醒,手足口病
反酸,淋病,拆,胰腺炎
表现,典型,青光眼,皱纹
食管,脊柱,生殖,阴道
饮食,四肢,动脉,便秘
辛辣,劝,闻,阿司匹林
刺激,晕厥,测量,会诊
食物,情绪,婴儿,家族史
大便,接触,及早,不孕
检查,膝关节,关节镜,雄激素
基本,消炎,幅度,牙齿
导致,遍布,反而,频繁
规律,发病机制,吃力,内脏
饮食,病程,补救,典型
十二指肠,数值,青光眼,脾
检查,乳牙,受精卵,胸骨
频繁,脉压,脖子,内毒素
反酸,百日咳,避孕,白喉
嗳气,胰腺炎,产程,指数
恶心,特殊,喂养,现象
呕吐,肺不张,早产,抗抑郁
腹泻,衰老,四肢,腕骨
食物,输血,消瘦,全身
排除,组成,复诊,消炎
油腻,足月儿,标本,骨折
维生素,房室结,高压氧,经产妇
明显,分娩,复发,婴儿
疼痛,传染科,妇科,医技科
腹部,骨髓,心理,口腔
受伤,饥饿,病史,边缘
疱疹,抽搐,胸腔,负压吸引术
腹部,肌肉,眼,上肢
饮食,白内障,臭,畸形
清淡,板状腹,股骨,睡眠
检查,脑死亡,涂抹,淹溺
大便,哮喘,胆汁,清醒
疾病,雄激素,协同作用,瞳孔
肛裂,浊音,乳牙,迷走神经
反复,头部,探望,白质
结肠,排卵,热型,黄体
直肠,肠系膜,接触,掌握
肛门,尽快,指数,直肠
检查,胆汁酸,剂量-效应关系,关节腔
基本,积水,头部,顽固
明确,消瘦,顾虑,含量
恶心,示范,哺乳,鼓膜
属于,扭转,复诊,颗
呼吸,小儿胸外科,血液科(找到血液科的专家就诊),小儿感染内科
症状,哺乳,过敏,尺骨
确诊,结膜,输液室,反常
血象,流质,椎体,肠鸣音
诊断,耳鼻咽喉科,医技科,血液内科
费用,紧急,排斥,缺损
排气,胚胎,褥疮,房间隔
排便,缝合术,胆汁,包扎
腹泻,腹泻,扩散,晚期
恶心,比例,皱纹,恢复
全身,盆腔,腰部,心理
乏力,气色,骨膜,尿急
发热,尿毒症,病案室,气味
好转,空洞,巨大,雌酮
大便,犹豫,消失,痛苦
确定,探望,隔离,分裂
恢复,荷尔蒙,便血,造成
症状,适当,扩散,癌变
大便,属于,病史,寒战
油腻,个体,听力,疣
隐痛,浊音,梗阻,侧支循环
位置,性质,睾丸,寿命
粘连,粘连,吸收,迷路
大便,监测,采取,间质性肺炎
消化,小儿消化科,整形美容科,中医综合
功能,皮肤科(找到皮肤科专家就诊),生殖健康,遗传病科
不良,阴性,幅度,实习
促进,尽快,持续,尽快
药物,老年科,地钱科,眼底病科
摸,细菌,挽救,监测
大便,结肠,掌握,应用
频繁,临床,阿司匹林,阳性
乙肝,心电图,隐痛,腹股沟斜疝
肝,中医外科,中医骨科,病理科
饮食,软,生长,回肠
清淡,佝偻病,晚期,状况
腹泻,频繁,分布,疙瘩
补液,病理,保健,臂
补充,现象,苍白,造成
电解质,精准医学,血象,眩晕
位置,体积,人工,白沫
着凉,细菌,尿糖,皱纹
油腻,消炎,外表,悲观
食物,颈部,胫骨,尽量
呕吐,腋神经,介入,低渗性缺水
症状,空洞,手掌,细胞
精神,周围神经系统,四肢,胸腔
检查,输尿管,压疮,暴饮暴食
心脏,传染科或神经外科,微创外科,急诊外科
导致,劳累,混合性病变（肿物）,消极
治疗,酶,肱骨,征求
打嗝,避孕,耻骨联合,承受
口臭,偏,晕厥,食管
嗳气,软化,喘气,劝
发作,脖子,骶骨,吞咽
大便,处置,恶心,白化病
好转,堆积,诊室,分型
大便,连续,反酸,尿路梗阻
症状,戒,消极,频繁
辛辣,寒战,排斥,尿液
食物,随意,伴随,自主
规律,自发性,空腹,谨慎
胃镜,肘关节,挫裂伤,外耳道
复查,睡眠,腹泻,不足
反应,骨外科,手外科,不孕不育科
平常,作息,幅度,包括
排便,发抖,艾滋病,认知
规律,死亡,百日咳,佝偻病
疾病,关节腔,心态,摩擦音
导致,肩部,蔬菜,电击
复发,避孕,反应,导致
抑郁,反跳痛,髂骨,中脑
睡眠,白内障科,特需病房,重症监护科
症状,白沫,繁殖,物质
辛辣,代替,日常,恢复
嗳气,消除,腹泻,敷
疼痛,精神心理病,体检保健科,急诊科(找到消化内科或急诊科专家就诊)
观察,辅助,病因,食管
根治,阳性,缩短,等候
不良,清除,预先,调整
辛辣,结核病,急腹症,尿酸
刺激,良好,补液,指导
大便,个体,幅度,人工
饮食,咯血,监护,巨大
着凉,临产,闻,着凉
大便,纱布,恶化,皱纹
腹泻,婴儿,鼓膜,保险
饮食,核磁共振（MRI）,扁桃体炎,彻底
腹部,头颈部,足,膈肌
症状,乳房,胰腺炎,蔬菜
打嗝,结石,采取,加剧
趴,青春期,动脉,病因
规律,遵循,征求,潮湿
饮食,导尿术,达到,心脏
胃口,控制,踝关节,疙瘩
肛门,鉴定,全身,病史
疼痛,遗传代谢病科,血管外科,心胸外科
大便,青光眼,股骨,偏
便秘,诊室,缓解,口臭
顺畅,消化,丧失,自主
呕吐,肢端肥大症,授精,支气管
症状,防止,母乳,顾虑
发热,胸口,绷带,意识
明显,浸润,禁食,后遗症
胸口,内部,上肢,参与
痛经,病因,伸,导尿术
病史,关节,B型超声（B超）,趴
诱因,胸骨,失语,性病
频繁,肾,初产妇,过敏
便秘,失常,处方,白血病
改善,摄氏度,反复,类型
导致,消瘦,过敏性紫癜,斑
大便,痒,折磨,包扎
排便,现象,基本,皱纹
腹痛,臂,皮炎,哺乳
状态,敷,明确,积液
饮食,百日咳,粉末,吃力
油腻,产程,循环,采集
调整,胎儿,白细胞,板状腹
清淡,胫骨,肝性脑病,心理
睡眠,皮肤性病,小儿骨科,感染内科
导致,配合,遵循,初步
反酸,打喷嚏,不良,防御
药物,伤科,血液科,急诊科(找到消化内科或急诊科专家就诊)
成人,口腔,阳性,操作
治疗,征求,面容,耻骨联合
感染,神经科,整复外科或成形外科,耳科
方案,口臭,冲服,暂停
刺激,耻骨联合,神经,食物
暴饮暴食,高钙血症,流质,围产期
疾病,前囟,黄斑,复位
症状,苏醒,特征,应用
胰腺炎,明确,骨髓,胫骨
排便,鉴定,胸围,松弛
排气,肾单位,必需氨基酸,雾化
频繁,副作用,意识,脚趾
症状,场所,舒适,用途
属于,肩胛骨,包括,腰
腹痛,耵聍,动脉,敷
恶心,系统,类型,探头
呕吐,显微外科,结核菌素试验,瘀斑
腹泻,筛选,沉默,免疫
疼痛,小儿外科,神经外科,心血管科
症状,喂养,征求,前列腺
恢复,谨慎,背部,处方
症状,循环,炭疽,反复
腹部,小腿,头部,肠系膜
反酸,斑,禁食,新生儿
大便,导尿术,处置,强烈
不足,结膜,消耗,食物
导致,结节,畸形,白化病
便秘,刺激,含量,虫/蛀牙
治疗,推测,密切,初步
结肠,面神经,马尾,吸收
息肉,恶露,实质性病变（肿物）,促胃肠动力药
症状,失去,护理,前置
因素,空腹,临床,细胞
处理,腹腔,步骤,事故
位置,行为,苏醒,衰老
嗳气,听诊器,处理,巨大
疼痛,小儿急诊科,心脏科,生殖医学科
反酸,骨关节炎,抢救,意识
检查,灭菌,膝关节,肝掌
初步,破裂,自主,平片
恶化,股四头肌,伴随,复查
反复,基因,流行性,趴
胃镜,疱疹,牙冠,尿崩症
检查,侧支循环,侏儒症,软骨瘤
缓解,指标,镇定,稳定
敏感,包扎,辛辣,舒适
频繁,手指,类似,恐惧
刺激,辐射,消耗,阴道
食物,憋,劝,浸润
保养,忍受,安慰,血型
培养,上皮组织,丹毒,疝
良好,类似,好转,插
饮食,卧床,器官,周期
属于,诊室,综合征,护理
油腻,处置,就诊,小便
检查,骨擦音/感,排尿,海绵状血管瘤
粗糙,结膜,癌症,记录
疾病,杂音,羊水,牵引
恶心,会诊,足月儿,消耗
冠心病,缺损,反常,内部
治疗,遵循,嗓子,摄氏度
辛辣,预防,自主,以免
刺激,折磨,防御,分裂
熬夜,巩膜,根治,因素
大便,确诊,过期产儿,阑尾
腹痛,软,良好,心理
伴随,蒂,流行性,门诊
症状,鼓膜,肺气肿,内部
部位,足部,精神,全身
检查,生育,肿块,食欲不振
结肠,变态反应,脑膜瘤,内分泌系统
息肉,卵泡,原发性,胸腔
活检,滴,肝,间歇
便秘,内囊,扭伤,改善
大便,辅助,指数,证件
复查,损坏,导致,既往史
化验,筛选,表面,自理
检查,产力,平滑肌,协同作用
胃镜,功能失调性子宫出血（功血）,龋齿,晨僵
腹痛,病理,强烈,小便
疼痛,脑外科,泌尿科,小儿呼吸科
规律,劳累,腕骨,防御
良好,活检,激素,控制
心态,静脉配液中心,依赖性,肝掌
绞痛,基础代谢率,尿石症,内镜
大便,迅速,光滑,脊髓灰质炎
呕吐,腱鞘,皮肌炎,指检
发热,抢救,肩部,白癜风
伴随,消极,预先,熟练
宠物,打嗝,黏膜,尿路梗阻
饮食,听诊器,脊髓,
辛辣,组成,测量,回肠
疫苗,输精卵,显微外科,生长因子
明显,下降,百日咳,单位
胃镜,早产,迷走神经,腹股沟斜疝
检查,显微外科,绝经,效价
大便,喘息,颗,蒂
平常,措施,规律,足部
便秘,肺气肿,救护车,传染
保持,家属,前列腺,病案室
药物,口腔科,神经外科,耳鼻咽喉头颈科
规律,边缘,卒中,精神
腹泻,鹅口疮,免疫,狭窄
恶心,范围,部位,颈椎
发热,补救,劳累,核磁共振（MRI）
