消瘦,疙瘩,流行性,腹痛
气味,维持,嗜睡,绷带
膈,下肢骨,心理,周围神经系统
改善,传播,物品,应用
腹痛,物品,痛苦,细菌
反酸,喉部,避孕,嗳气
恶心,生长,腹部,体积
呕吐,异位妊娠,支气管,弥散性血管内凝血（DIC）
大便,心理,密切,液体
便秘,自理,萎缩,薄
饮食,观察,合理,听力
大便,边缘,胸围,肝硬化
清淡,不详,个别,直径
疼痛,儿科学,心脏病学或心脏科,重症监护科
恶心,掌握,歪,处理
呕吐,脑干,菌血症,骨筋膜室综合征
腹泻,终止,百日咳,扩张
反酸,大肠杆菌,咀嚼,病原
嗳气,扁平苔藓,插,登记
检查,精子获能,禁忌症,促性腺激素
药物,皮肤性病科,中医综合,老年病内科
感染,神经精神科,小儿神经科,计划生育科
检查,呕吐,环形红斑,经产妇
疣,病程,参考,程度
胆汁,再生障碍性贫血,动作性震颤,髋臼
复发,失眠,肺活量,插
恶心,乳房,扭伤,分型
腹泻,急腹症,母乳,睡眠
发热,耳鸣,海鲜,听诊
腹痛,保养,性质,间隔
食物,缓解,忽略,痛经
大便,热量,根除,晒
饮食,门诊,知觉,幅度
规律,处理,青春期,位置
食物,肺气肿,属于,分化
避免,听力,救护车,丧失
辛辣,耳聋,超敏反应,搭配
适当,上肢,哮喘,大便
药物,心内科,成瘾医学科,耳鼻喉科或皮肤科
空腹,腹泻,巨大,状况
腰,肌肉,颅脑,下肢骨
浑身,干活儿,附件,板状腹
尿频,消化道,恒牙,近亲
尿急,清除,破裂,回肠
症状,筛选,气味,比例
腹痛,分布,血型,神经
导致,气色,疖,软化
缓解,白细胞,间质性肺炎,衰弱
胃镜,葡萄球菌,隐性感染,疫苗
食管,输卵管,睾丸,下肢骨
症状,疟疾,骨髓,烦躁不安
位置,遗传,沟通,嗳气
胆汁,惊厥,骨筋膜室综合征,纵隔
食物,终止,鼓室,反复
吞咽,接种,蛋白质,耳蜗
腹泻,急腹症,歪,妊娠
恶心,成分,歪,四肢
呕吐,巨结肠,乳牙,低渗性缺水
腹痛,类型,阶段,并发症
大便,家族史,梅毒,阑尾
胃口,食物,成熟,清醒
饮食,过敏,康复,衰弱
缓解,配合,敏感,人工
观察,临床,数值,分裂
检查,脱离,咳痰,摩擦音
腹部,神经,女性盆骨,睾丸
胆囊,进展期,临产,日常
饮食,喘息,四肢,反而
特殊,以免,癌变,输血
腹痛,痒,畸形,病例
症状,扭转,会诊,便秘
检查,镇痛药,枕叶,窦房结
明显,寿命,艾滋病,范围
十二指肠,进展期,液体,回盲部
位置,气味,数据,饮食
反酸,青光眼,变质,反应
药物,重症监护科,心脏科,整形烧伤科
反酸,场所,晒,剧烈
表现,佝偻病,梅毒,干咳
胃镜,高碳酸血症,遗尿,羊水
检查,尿失禁,脑桥,移行
片,病理,嘴唇,对症治疗
年纪,功能,对症治疗,分化
饮食,臂,排便,痛苦
诱因,胸闷,细胞株,胆汁酸
着凉,消毒,青紫,体积
伴有,骨关节炎,阿司匹林,饥饿
恶心,病程,腹痛,内部
病史,前置,指征,畸形
便血,疏忽,激素,输血
大便,雌酮,现象,智力
表面,干燥,骨关节炎,示范
保持,触诊,容积,适应症
辛辣,纱布,发作,发作
食物,测量,间质性肺炎,全身
腹痛,引发,应用,剧烈
怀孕,宠物,显示,间隔
胸部,口,颅脑,心理
大便,哮喘,混合性病变（肿物）,智力
打嗝,肩胛骨,免疫,承受
食欲不振,杵状指/趾,硝酸甘油,血库
大便,示范,充分,分裂
反酸,实习,登记,情绪
疼痛,肿瘤外科,新生儿科,小儿胸外科
粉末,输液室,混合性病变（肿物）,斑
根治,脊髓灰质炎,踝关节,酶
平常,睡眠,结膜,补液
症状,模糊,胰腺炎,癌变
胃镜,甲状腺功能减退症（甲减）,肾盂肾炎,结缔组织
检查,腱鞘,胸透,生物转化
饮食,昏迷,病程,乏力
规律,血脂,热量,下肢
复发,会诊,注射,荤
嗳气,规律,脂肪,光滑
胰腺,前臂,肠系膜,脊髓
胰腺炎,关节,寄生虫,忍受
腹部,头部,口腔,食管
确诊,苍白,消失,采血室
症状,黏膜,合理,试验
食管,全腹,腹部,四肢
锁骨,椎管,肠鸣音,灭菌
反酸,急诊,烫,肩膀
升,放射,探头,个体
口臭,内部,接种,没劲
胃镜,心音,总蛋白,乙型脑炎
大便,臀部,肩部,骶骨
化验,根治,临床,残留
试验,离子通道,尿蛋白,呕血
内脏,程度,巩膜,便血
便秘,膝盖,浅,鉴别
大便,病史,阿司匹林,熟练
症状,呼吸,超敏反应,烧伤
干燥,指甲,背部,扁平苔藓
药物,优生遗传科,输血科,麻醉科
复发,穿孔,病例,触诊
胸口,鉴别,急促,鼓膜
就诊,消化科,小儿神经科,预防接种科
感染,心脑血管内科,病理科,骨外科
症状,热量,乳房,失眠
便秘,自由,日常,费用
改善,结石,下降,喉部
全身,阴道,前臂,输精管
持续,精神,推测,痛风
发作,紧急,指标,尽快
疼痛,白内障科,头颈外科,内科(找到内科科的专家就诊)
适当,瘫痪,指导,痒
胰腺,四肢,眼,气管
糖尿病,筛选,收缩,外表
骨折,手足口病,白癜风,颤抖
消化,小儿肾内科,性病科,消化内科
治疗,浓度,对症治疗,反应
呕吐,中暑,体液,变应原
打嗝,避孕,耳鸣,膈
饮食,内耳,直径,食管
大便,属于,急剧,过期产儿
胃镜,临终关怀,牙龈,动眼神经
控制,宠物,寿命,没劲
怀孕,白化病,参考,食管
哺乳,因素,尿急,骨膜
反酸,尽快,临床,白喉
隐痛,性交,肌张力,姑息性手术
基本,形成,平衡,没劲
大便,疣,等候,联合
饮食,颈部,耳蜗,晕厥
规律,悲观,脉压,婴儿
暴饮暴食,纤维,切开,肱二头肌
明显,综合征,筛选,白癜风
情绪,恢复,腕骨,镇定
胃口,促进,便秘,淋病
病史,堵塞,顺畅,气味
症状,饮食,意识,骨髓
药物,宋九科,麻醉科,感染科
大便,可见,疟疾,
便秘,癫痫,闻,尿急
症状,尿急,食物,定期
遗传,感染内科,肝胆胰外科,小儿胸外科
隐痛,老视,羊水,剂量-效应关系
腰,周围神经系统,周围神经系统,脊柱
检查,末次月经,异物,排卵
排除,过度,打喷嚏,办理
结石,密切,分化,潮湿
肝,手足外科,心血管内科),中医骨科
大便,基因,训练,示范
打嗝,扁桃体炎,弱,探头
大便,吞咽,癫痫,产道
排便,护理,内部,疖
明显,疏忽,潮湿,前置
因素,沟通,消化道,侧面
饮食,升高,等候,便血
规律,肾,显示,急剧
治疗,引发,间隔,后果
隐痛,胸骨,粒细胞,姑息性手术
促进,臀部,疼痛,导泻
根治,随时,强烈,消毒
大便,胆固醇,过度,喘息
胃镜,乳酸脱氢酶,机会性致病菌,瞳孔
持续,食物,烦躁不安,脚趾
治疗,退休,颈椎,输血
压痛,黄斑,肺源性心脏病（肺心病）,皮肌炎
反复,晚期,引发,触诊
饮食,憋,注射,暂停
食物,犹豫,促进,病理
单纯,面容,喉部,抗体
反酸,近亲,预防,浓度
反应,口腔科,眼科学,耳鼻喉科
细菌,消除,迅速,拐杖
表现,抗体,急症手术,痛苦
绞痛,疝,清蛋白,风湿热
大便,密切,听诊器,癣
类似,胎儿,初产妇,周期
症状,大肠杆菌,方案,周期
腹部,淋巴系统,下肢骨,肺及肺系
部位,周围神经系统,周围神经系统,四肢
阴道,输尿管,臀部,膝部
部位,脊髓,上腹,心理
输尿管,全腹,﻿肘部,膝部
膀胱,动脉,胆汁,胆固醇
大便,单位,足月儿,诊室
好转,促进,结核病,回盲部
小便,熟练,相关,良好
疼痛,万女氏科,呼吸睡眠中心,布尼亚病毒科
消化,传染科),骨,小儿营养保健科
功能,整容美容科,肝病专科,辅助生殖科
药物,显微外科,整形烧伤科,计划生育科
十二指肠,荨麻疹,顾虑,光滑
胃镜,淹溺,交叉配血,镇静药
基本,体征,家族史,成熟
辛辣,因素,反而,预先
刺激,狭窄,阶段,十二指肠
暴饮暴食,干扰素,难产,浊音
痉挛,瞳孔,失误,髋臼
胰腺炎,残疾,内耳,会阴
检查,促红细胞生成素,肺源性心脏病（肺心病）,髓质
明显,足部,喉部,忍受
十二指肠,哮喘,类风湿性关节炎,临床
饮食,激素,基本,症状
缓解,指征,试验,鼻咽癌
特殊,危害,复诊,抗原
大便,上肢,尿毒症,淋病
持续,复发,滴,状况
打嗝,僵硬,板状腹,白斑
明显,传播,可见,疙瘩
症状,气味,失去,气色
病史,胸口,海鲜,尿路感染
胃镜,腰椎,心音,哮鸣音
平常,询问,摄氏度,根治
规律,边界,成分,佝偻病
熬夜,办理,顶叶,承受
反酸,下肢,回声,急症手术
胃镜,心态,巨人症,猝死
辛辣,尿酸,补充,失去
食物,鼓室,病因,办理
恶心,典型,个人史,智力
胃口,结合,鼓膜,上肢
腹泻,单克隆抗体,堵塞,创伤
大便,浅,禁食,处女膜
食物,类型,冻僵,病原
处理,苯丙酮尿症,疟疾,疤
清淡,分型,伴有,婚育史
药物,五科,神经外科,小儿神经内科
复查,干活儿,途径,高原病
治疗,骨折,痢疾,十二指肠
胃镜,类风湿因子,胸大肌,排尿
确诊,摔倒,甲沟炎,热量
感染,心血管外科,小儿神经科,遗传咨询科
十二指肠,临床,疏忽,白喉
位于,脊髓灰质炎,病案室,眼球
腹泻,自觉,死亡,积液
伴有,良好,遍布,足月儿
空腹,压迫,寄生虫,骨关节炎
打嗝,胎儿,移动,挂号
大便,偏,炭疽,措施
胃口,病历,丧失,放射
下降,挽救,干活儿,导泻
消化,伤科,遗传病科,优生遗传科
功能,心内科,骨伤科,营养科
饮食,便秘,排除,鉴别
恢复,病毒,内耳,腕骨
清淡,指标,浸润,等候
辛辣,结石,配合,面部
刺激,受体,滴,应用
饥饿,宠物,位置,发作
反酸,剧烈,综合征,阴茎
恶心,酒精,臀部,胸围
大便,炎热,包括,产程
熬夜,推测,干咳,复诊
初步,随时,股骨头坏死,病例
胃镜,麻木,应激,绞窄性
检查,智齿,高尿素血症,疱疹
呕吐,干眼,高钾血症,半月板
打嗝,面容,浓度,插
尽量,报告,适应症,智力
空腹,浮肿,边界,诊室
刺激,病史,数据,用途
导致,摔倒,胸围,按摩
消化,心脏外科,骨肿瘤科,呼吸内科
食物,含量,进展期,调整
位置,状况,肝性脑病,生命体征
疼痛,呼吸睡眠中心,创伤外科,内分泌内科
肿块,抗抑郁,心绞痛,内镜
反酸,B型超声（B超）,淋病,外表
打嗝,补液,会诊,腹部
恶心,持续,脾,日期
着凉,避孕,全身,尿路梗阻
胃镜,机会性致病菌,骨痂,眩晕
部位,颅脑,脊髓,全腹
胸骨,端坐呼吸,高钙血症,稽留热
阴性,反而,纠正,适当
反应,风湿病科,保健科,牙体牙髓科
清淡,延期,疣,免疫
饮食,并发症,穿孔,股四头肌
辛辣,手续,股四头肌,松弛
适当,人工,意外,附件
必要,指数,步骤,寒战
恶心,不良,自主,百日咳
打嗝,皱纹,百日咳,骶骨
检查,气栓,延髓,剖宫产
症状,饮食,劝,足部
大便,密切,失常,鼓室
大便,喂养,急促,迟缓
症状,防治,足月儿,疙瘩
补充,显示,扭转,破裂
腹痛,颤抖,肾,位于
恶心,消毒,膝盖,指征
呕吐,胸锁乳突肌,狂犬病,实质性病变（肿物）
心脏,风湿免疫内科,整形科,产科
不足,补充,脊髓,目光
药物,周围血管科,新生儿科,运动医学科
检查,亚健康,暴饮暴食,破伤风
大便,良好,腹腔,失去
腹部,周围神经系统,口,脊柱
症状,继发性,细胞,疼痛
必要,危害,肩膀,衰弱
缓解,嗜睡,断端,日期
饥饿,消耗,接种,液体
胃镜,麦氏点,先天性,免疫缺陷病
连续,后代,终身,痛经
吸收,慢性阻塞性肺疾病（慢阻肺）,羊水,受精卵
胃镜,叶酸,造影,消化性溃疡
隐痛,胆汁酸,交叉配血,尸体
必要,全身,炎热,近视
恶心,急腹症,内部,形态
空腹,登记,十二指肠,空洞
大便,肩胛骨,尾骨,因素
感染,康复科,口腔急诊科,心血管内科)
胃镜,动眼神经,关节腔,残胃癌
治疗,淋病,闻,收缩
方案,蛋白质,意外,肝硬化
根除,松弛,合理,劝
片,伴随,单位,浑身
复查,滴,保险,急性会厌炎
症状,探望,臭,粉末
反酸,定期,冲服,钙
打嗝,细菌,骨髓,紧急
恶心,不详,抗原,暂停
呕吐,催乳素,早孕,生长因子
反酸,既往史,全身,缩短
腹痛,扩散,辅助,罕见
症状,步骤,病史,比例
大便,皮疹,手足口病,因素
饮食,细菌,面部,劳累
胃口,片,不足,癌变
胃镜,动作性震颤,流产,胰腺
阳性,病理,初乳,耳鸣
食物,劳累,合理,睡眠
刺激,过敏性紫癜,彻底,滴
导致,预防,冻伤,体格
敏感,浑身,肺气肿,胸围
复查,配偶,自觉,赶紧
治疗,边界,消极,容积
大便,报告,处理,主诉
胆囊,近亲,近视,流泪
因素,用途,肩膀,维持
反酸,途径,查房,闻
恶心,功能,繁殖,白内障
反酸,达到,阴茎,睡眠
打嗝,呼吸,光滑,尖锐湿疣
大便,自理,伸,狭窄
区域,没劲,发热,肝
缓解,胆囊,生长,采取
排便,感染,堆积,体积
饮食,肺门,咯血,雌酮
规律,伸,B型超声（B超）,全身
位置,初产妇,防御,受伤
清淡,症状,询问,白癜风
食物,疲劳,聋哑,嗳气
大便,咽部,外表,头部
功能,小儿营养保健科,心血管内科),血管外科
症状,监测,规律,知觉
便秘,迟缓,肱骨,宠物
大便,迟缓,分布,类型
肛门,海鲜,劝,分泌
空腹,骨骼肌,消炎,抗生素
属于,自由,真菌,耽误
干燥,挂号,家属,及早
连续,传染,骨折,病危/重
诊断,重症监护室,骨,麻醉科
疣,薄,探望,单纯
辛辣,劳累,脉搏,分化
食物,腕骨,内耳,尾骨
熬夜,专家,脉搏,现象
胃镜,月经史,丘脑,雾化
基本,罕见,寒战,单纯
怀孕,显示,探望,指数
好转,痛经,核磁共振（MRI）,忍受
便秘,缺陷,密切,口腔
促进,疣,按摩,包扎
导致,恒牙,痢疾,海鲜
适当,烦躁不安,拖延,全面
荤,根除,物质,范围
空腹,静脉,触诊,白细胞
初步,敷,分娩,训练
检查,窦房结,镇痛药,心悸
症状,失去,间歇,放射
缓解,下肢,自觉,典型
胆囊,鹅口疮,肋,蚊虫叮咬
光滑,大肠杆菌,肺门,解剖
阳性,病案室,数值,不孕
症状,变质,腰,平常
消化,内分泌内科,披膜病毒科,传染病科
腹痛,病危/重,原则,忍受
反酸,根除,处理,现病史
恶心,对症治疗,寄生虫,籍贯
腹部,输精管,腰部,咽喉
胃镜,授精,月经史,引流
明确,缩短,骨折,哮喘
治疗,软,数据,膀胱
大便,幅度,病程,脊髓
副作用,嗳气,受伤,个人史
基本,核磁共振（MRI）,冲服,内耳
纤维,甲状腺功能减退症（甲减）,结核性腹膜炎,感染源
食物,颈部,控制,掌握
单纯,热量,前列腺,场所
处理,预先,急性会厌炎,迟钝
清淡,抗体,弱,头围
辛辣,询问,早期,异常
位置,骨髓,痒,数值
腹部,腰部,全腹,前臂
症状,密切,初乳,尺骨
打嗝,浮肿,规律,保险
持续,强度,怀孕,稳定
油腻,引发,鼓膜,戒
小便,忍受,烦躁不安,综合征
大便,核磁共振（MRI）,证件,前置
检查,黄体,肺纹理,踝痉挛
反复,浸润,熟练,伤害
发作,闭经,寄生虫,睡眠
直肠,随时,分布,护理
显示,脾,疼痛,腹痛
结肠,穿刺术,睾酮,移位
复发,间隔,范围,紧急
彻底,听诊,避免,边缘
消化,组织免疫科,耳鼻咽喉科,全科
食物,白沫,包括,疙瘩
熬夜,肝,胰腺炎,补救
大便,手指,根治,护理
伴随,边界,位置,升
症状,自主,浓度,嘴唇
辛辣,潮湿,区域,恶化
食物,频繁,便秘,摄氏度
呕吐,早产,关节镜,散光
反酸,区域,迟缓,积液
检查,静脉曲张,肿块,太极拳
打嗝,妊娠,发病机制,婚育史
大便,尿频,探头,挂号
油腻,缓解,尾骨,睾丸
反酸,成人,痛苦,白内障
表现,癌症,诊断,病理
食管,下腹,下腹,输尿管
饮食,腹泻,康复,饥饿
辛辣,堵塞,系统,病原
刺激,禁食,按摩,插
食物,近视,股四头肌,打嗝
大便,腰,肠系膜,风险
检查,血胸,二尖瓣关闭不全,踝痉挛
基本,指标,自理,推测
导致,戒,尿酸,近亲
规律,衰老,外表,病理
饮食,炎热,过期妊娠,意外
十二指肠,导尿术,承受,膝盖
检查,麻痹,结核菌素试验,甲状旁腺
频繁,行为,着凉,清除
反酸,等候,耻骨联合,犹豫
嗳气,指导,产程,输液室
恶心,趴,治疗,卧床
呕吐,干扰素,吸收,咳痰
腹泻,口臭,指征,雌酮
食物,分泌,嗳气,目光
排除,单克隆抗体,僵硬,液体
油腻,牙齿,卒中,产程
维生素,凝血因子,产后出血（PPH）,绝经
明显,犹豫,抢救,反射
疼痛,消化内科,小儿急诊科,咽喉科
腹部,头颈部,四肢,纵膈
受伤,干燥,后代,恐惧
疱疹,耐药性,原发病灶,巨幼细胞性贫血
腹部,下肢,心理,膈肌
饮食,扁平苔藓,晒,数据
清淡,输血,扩张,按摩
检查,睾酮,眩晕,亚急性
大便,知觉,熟练,疤
疾病,锁骨,电除颤,绝经
肛裂,体液,高压氧,代谢性酸中毒
反复,混合性病变（肿物）,湿润,股骨头坏死
结肠,胸锁乳突肌,胸腔,呼吸链
直肠,抗生素,足部,背部
肛门,导致,心脏,巩膜
检查,子宫肌瘤,变态反应,胶原
基本,糖尿病,收缩,便秘
明确,疣,脂肪,扭转
恶心,肝性脑病,现象,分化
属于,肝,罕见,探头
呼吸,中医妇产科,咽喉科,乳腺外科
症状,性质,指数,闭经
确诊,发作,尿频,对症治疗
血象,心电图,抑郁,穿刺术
诊断,小儿精神科,小儿外科,青光眼科
费用,分析,新生儿,病理
排气,血库,压疮,造影
排便,吞咽,不孕,证件
腹泻,急腹症,眼球,个人史
恶心,可见,纠正,早期
全身,阴道,乳房,淋巴系统
乏力,晚期,消瘦,尿酸
发热,口臭,间歇,晕厥
好转,偏,肩膀,便血
大便,因素,预先,平常
确定,听诊,白血病,包括
恢复,掌握,监护,背部
症状,含服,胸围,尖锐湿疣
大便,颈椎,损坏,改善
油腻,神经,胆囊,抗体
隐痛,应激,肺性脑病,失神
位置,顶叶,腕骨,内囊
粘连,疝,臀大肌,绞痛
大便,直肠,嗓子,结膜
消化,免疫科,重症监护科,神经精神科
功能,小儿胸外科,生殖医学中心,正畸科
不良,骨盆,饥饿,创伤
促进,侧面,指甲,预期
药物,其他,手外科,神经内科
摸,解剖,补体,面部
大便,不详,产生,复诊
频繁,青光眼,指标,饥饿
乙肝,低氧血症,肠鸣音,高钙血症
肝,普内科,消化科,耳科
饮食,用途,边界,超敏反应
清淡,含服,肿瘤,家属
腹泻,卧床,性质,摄氏度
补液,放大,足部,代替
补充,明显,下降,内脏
电解质,输卵管,彩色多普勒血流显像（彩超）,围术期
位置,甲沟炎,排斥,外表
着凉,白喉,卒中,退休
油腻,腕骨,免疫,麻疹
食物,头部,百日咳,腹痛
呕吐,变态反应,剂量-效应关系,脑死亡
症状,知觉,固定,听诊器
精神,下肢骨,血液血管,生殖部位
检查,结核分支杆菌,幼儿期,脑电图
心脏,疼痛专科,风湿科,优生遗传科
导致,佝偻病,情绪,急促
治疗,系统,传播,误差
打嗝,癌变,忍受,头部
口臭,乳房,麻醉,白质
嗳气,包括,充满,鼻涕
发作,排除,就诊,初步
大便,阴茎,消炎,萎缩
好转,脖子,视力,直径
大便,佝偻病,肩膀,标本
症状,白化病,积液,家属
辛辣,肺气肿,推测,检验
食物,皮疹,忽略,青紫
规律,证件,细菌,消化道
胃镜,痉挛,跟腱断裂,胶原
复查,清除,包括,尿糖
反应,精神科,性病科,男科
平常,耵聍,抗原,大便
排便,脉压,戒,胎儿
规律,脊髓灰质炎,臭,性质
疾病,经产妇,中耳,枕叶
导致,产程,筛选,调整
复发,保养,狭窄,属于
抑郁,肛裂,宫颈糜烂,排气
睡眠,普通外科,理疗科,消化科
症状,破坏,预期,专家
辛辣,苍白,强度,浅
嗳气,显示,咽部,数值
疼痛,内分泌科,小儿科,布尼亚病毒科
观察,顾虑,青春期,补充
根治,原则,筛选,软
不良,皮炎,巩膜,探头
辛辣,脉搏,憋,周期
刺激,钙,嗜睡,神经
大便,紧急,顺畅,回声
饮食,头围,悲观,浑身
着凉,以免,颗,冻僵
大便,脉搏,阴茎,预防
腹泻,承受,急腹症,闭经
饮食,过敏性紫癜,恒牙,鼓室
腹部,头,耳,膈肌
症状,巩膜,范围,含服
打嗝,视力,应用,斑
趴,单纯,意外,放射
规律,上肢,过期妊娠,抗生素
饮食,急诊,恒牙,自觉
胃口,结节,清醒,畸形
肛门,巨大,喘气,内部
疼痛,计划生育科,小儿科,"""体检,保健科"""
大便,征求,刺激,会诊
便秘,鉴别,血压,外表
顺畅,阴性,胸围,畸形
呕吐,息肉,球蛋白,韧带
症状,纱布,摸,肾
发热,密切,阴茎,体重
明显,作息,人工,虫/蛀牙
胸口,直肠,白细胞,强烈
痛经,承担,改善,脉压
病史,青紫,避孕,生命体征
诱因,障碍,优生优育,电复律
频繁,示范,造成,海鲜
便秘,日期,胃口,属于
改善,请示,迟钝,股四头肌
导致,癌症,风险,阶段
大便,护理,巨大,沉默
排便,股骨头坏死,弱,采集
腹痛,明确,闻,过敏性紫癜
状态,后代,扭转,病程
饮食,大肠杆菌,定期,比例
油腻,检验,耳聋,浓度
调整,怀孕,戒,膈
清淡,青光眼,嗓子,下肢
睡眠,牙科,整复外科或成形外科,小儿心内科
导致,联合,浓度,保养
反酸,痛苦,尿急,听力
药物,妇泌尿科,呼吸睡眠中心,职业病科
成人,腰,婚育史,脖子
治疗,肝,身高/长,甲沟炎
感染,中医呼吸科,全科,心血管内科
方案,丧失,卧床,收缩
刺激,抗原,近亲,闻
暴饮暴食,尿潴留,肌张力,环形红斑
疾病,脱离,胸大肌,眩晕
症状,败血症,脖子,尿频
胰腺炎,喘息,巩膜,炭疽
排便,臂,佝偻病,结核病
排气,迷走神经,产力,经产妇
频繁,寒战,分娩,后代
症状,听诊,恐惧,忍受
属于,加剧,臂,急性会厌炎
腹痛,消化道,附件,胆囊
恶心,消失,询问,参考
呕吐,肱二头肌,窒息,腱鞘
腹泻,监测,病案室,急性上呼吸道感染（上感）
疼痛,"""放疗,化疗科""",心脏外科,头颈外科
症状,聋哑,胃口,边缘
恢复,性质,指征,隐患
症状,确诊,损伤,继发性
腹部,上腹,腰部,耳
反酸,痒,过敏性紫癜,内脏
大便,消失,维持,超敏反应
不足,放大,治疗,报告
导致,处理,属于,类风湿性关节炎
便秘,场所,候诊区,消化
治疗,位置,误差,筛选
结肠,消化性溃疡,迷路,末次月经
息肉,筋膜,胆总管,凝血酶
症状,癌症,调整,哺乳
因素,消除,终止,视力
处理,空洞,并发症,白血病
位置,片,胆石病,哺乳
嗳气,耳聋,白化病,物质
疼痛,整容美容科,公共卫生与预防科,成瘾医学科
反酸,病理,死亡,新生儿
检查,牵引,软骨瘤,风湿热
初步,烦躁不安,浮肿,缺乏
恶化,急剧,改善,白沫
反复,副作用,幅度,罕见
胃镜,甲亢危象,耐药性,老视
检查,疫苗,绞痛,过渡乳
缓解,恒牙,单位,近亲
敏感,感染,破裂,预防
频繁,胫骨,白血病,补体
刺激,结石,颤抖,大便
食物,保持,蔬菜,虫/蛀牙
保养,内部,必要,足部
培养,皮肌炎,维生素,雾化
良好,尺骨,分布,恶心
饮食,睾丸,膈,胆石病
属于,喘气,滴,缝合术
油腻,胰腺炎,尿急,蛋白质
检查,指检,再生障碍性贫血,止痛
粗糙,挂号,纱布,传染
疾病,风湿病,异物,干扰素
恶心,误差,临产,堵塞
冠心病,痛风,系统,集中
治疗,睾丸,近亲,尽快
辛辣,反复,熟练,耳聋
刺激,自主,损坏,梅毒
熬夜,尿路感染,发作,畸形
大便,阴茎,恒牙,婚育史
腹痛,激素,寿命,疲劳
伴随,类风湿性关节炎,额叶,病历
症状,生命体征,连续,辛辣
部位,臀部,上肢,血液
检查,脓痰,胎动,免疫调节
结肠,抗凝,挛缩,胆总管
息肉,利尿,促胃肠动力药,胃排空
活检,过敏,就诊,腰
便秘,急症手术,流行性,蚊虫叮咬
大便,空肠,接种,痢疾
复查,大肠杆菌,滴,浅
化验,构成,血压,全身
检查,囊肿,淹溺,髂骨
胃镜,解痉,心包,肘关节
腹痛,体型,引发,护理
疼痛,妇产科综合,血液病科,急诊外科
规律,尿量,急症手术,费用
良好,消耗,腰,骶骨
心态,酗酒,晨僵,弱视
绞痛,生长因子,内源性凝血,排尿
大便,胸围,内部,部位
呕吐,肿胀,胎位,精准医学
发热,间质性肺炎,急症手术,面容
伴随,以免,配偶,尿道
宠物,肺气肿,衰老,定期
饮食,畸形,损伤,配偶
辛辣,辅助,明确,试验
